Time,microgrid_1_bus_0,microgrid_1_bus_1,microgrid_1_bus_2,microgrid_1_bus_3,microgrid_1_bus_4,microgrid_1_bus_5,microgrid_4_bus_0
2013-01-01 22:00:00,16.34569989145517,1.7787967528936508,0.5408503640555019,1.947061310599807,0.7932472006147362,0.781228303635725,0.43889472932710755
2013-01-01 23:00:00,15.335561823880244,1.6688699631869677,0.5074266779960375,1.826736040785735,0.7442257943941883,0.7329496459942764,0.41177173816151874
2013-01-02 00:00:00,9.265213689650396,1.0082732544619548,0.30656957061343226,1.103650454208356,0.449635370233034,0.442822713108291,0.24877817906119087
2013-01-02 01:00:00,9.904671815953327,1.0778613446772736,0.32772811155727916,1.179821201606205,0.48066789695067613,0.47338505002718106,0.2659481260884489
2013-01-02 02:00:00,8.611155495297215,0.9370963333117556,0.28492793918262843,1.0257405810574622,0.41789431080118833,0.41156257881935215,0.23121620887447034
2013-01-02 03:00:00,7.681603905244323,0.8359392485118822,0.2541707174529372,0.9150145828305737,0.3727837189309745,0.3671354807653537,0.20625702718013872
2013-01-02 04:00:00,6.6909453212258905,0.728132284956935,0.22139157312879784,0.7970096632636722,0.3247076405889035,0.319787827852708,0.1796570752676704
2013-01-02 05:00:00,5.998323670071857,0.6527587523313491,0.1984739449656129,0.7145062018762064,0.29109511928289894,0.28668458717255196,0.16105964633357775
2013-01-02 06:00:00,7.068375598158563,0.7692055797996082,0.2338800749390701,0.8419682697806523,0.34302410991063614,0.33782677491199015,0.18979137115798078
2013-01-02 07:00:00,11.975400969881083,1.3032053996635296,0.39624488503282995,1.4264815861181876,0.5811591647148173,0.5723537228251988,0.32154881113454914
2013-01-02 08:00:00,13.845375392546394,1.5067026162476955,0.45811903872396154,1.6492285394062614,0.6719079234618103,0.6617275003790556,0.3717590758240008
2013-01-02 09:00:00,14.322970633278107,1.558676215974382,0.4739218224246432,1.7061185607287155,0.6950853395561434,0.6845537435022625,0.3845828787385788
2013-01-02 10:00:00,11.386363029974433,1.239104212085453,0.37675465908003636,1.356316772688131,0.5525734999840534,0.5442011742267192,0.3057326852472831
2013-01-02 11:00:00,14.344697805963037,1.561040643590095,0.4746407362267181,1.7087066504161852,0.6961397464658533,0.685592174549704,0.3851662701894142
2013-01-02 12:00:00,12.34837195964875,1.3437934191382461,0.40858583690014244,1.4709090128405127,0.5992592274535423,0.5901795421890946,0.3315633717032597
2013-01-02 13:00:00,6.570504777467011,0.7150255199008217,0.21740640807795258,0.7826630690806292,0.3188627318476638,0.3140314783348204,0.1764231531839366
2013-01-02 14:00:00,8.262166175093949,0.8991180837602237,0.2733804984406086,0.9841697943861909,0.4009580643795593,0.3948829421919902,0.22184557474770933
2013-01-02 15:00:00,11.872818593713552,1.2920420234335335,0.392850615233169,1.4142622148394082,0.5761809023419812,0.5674508886701329,0.31879439471183507
2013-01-02 16:00:00,20.594879966982674,2.2412075258187025,0.6814482342016325,2.453213643125877,0.9994574101623944,0.9843141160690247,0.5529885124930211
2013-01-02 17:00:00,26.94416027716912,2.932158618397816,0.89153471505339,3.209524974192204,1.307584248744972,1.28777236618823,0.7234716170199776
2013-01-02 18:00:00,30.76330718923309,3.3477716647106592,1.0179035467025654,3.664452768129235,1.4929252018304293,1.4703051230148168,0.8260186759628021
2013-01-02 19:00:00,28.377275089052542,3.088115230279247,0.9389539551524738,3.3802342385489057,1.3771324675569616,1.356266824109129,0.7619518620772755
2013-01-02 20:00:00,15.4063852255568,1.6765772157223575,0.5097700993750411,1.835172357750148,0.747662812416727,0.7363345879861706,0.413673401468399
2013-01-02 21:00:00,16.154818191228756,1.7580243325748937,0.534534425445069,1.9243239316022485,0.7839838239861013,0.7721052811984331,0.4337694075170475
2013-01-02 22:00:00,15.016818310335921,1.6341831690659676,0.49688001762140915,1.7887680634370728,0.7287573591780667,0.7177155810087021,0.4032132274198075
2013-01-02 23:00:00,13.741395710462545,1.495387180256218,0.4546785345373636,1.636842724334509,0.6668618506548,0.6567578832206363,0.3689671406528696
2013-01-03 00:00:00,9.578797904024198,1.0423985954379273,0.3169455188831536,1.1410038679793528,0.4648534276952919,0.45781019394233297,0.2571981586156173
2013-01-03 01:00:00,9.94243878090059,1.0819712790980052,0.32897775377979893,1.184319913607276,0.4825007055437051,0.47519008879304286,0.26696219841132945
2013-01-03 02:00:00,7.877069018960989,0.8572104520634016,0.26063831312738567,0.9382979272585883,0.3822695259201656,0.37647756340622374,0.21150541719997595
2013-01-03 03:00:00,7.870343456506086,0.8564785526197799,0.2604157761343926,0.9374967940838133,0.38194313833044247,0.3761561210830115,0.2113248306277999
2013-01-03 04:00:00,5.980334938825986,0.6508011551075337,0.19787872959350689,0.7123634265366248,0.2902221367371434,0.2858248316350655,0.16057663493709287
2013-01-03 05:00:00,5.838373001674204,0.6353523560645455,0.19318145961421995,0.6954532546111918,0.28333280743418926,0.2790398861094288,0.15676484673623678
2013-01-03 06:00:00,6.284887104672611,0.6839435966849605,0.20795582331637316,0.7486409639389433,0.3050018741973473,0.3003806336792057,0.16875409697804922
2013-01-03 07:00:00,14.67427048415867,1.5969059056290316,0.48554571454936774,1.7479645723777237,0.712133714672406,0.7013438099046423,0.3940155524074181
2013-01-03 08:00:00,14.135851316750445,1.538313231528725,0.4677303744513015,1.6838293480246853,0.6860045491952422,0.6756105408741022,0.3795585798511257
2013-01-03 09:00:00,15.465626600403452,1.6830240712203755,0.5117302919251142,1.8422290509304111,0.7505377614901675,0.739165977225165,0.41526407836513307
2013-01-03 10:00:00,14.34042814970415,1.560576004526628,0.4744994608357991,1.7081980590088766,0.695932542559172,0.6853881100961543,0.38505162660483183
2013-01-03 11:00:00,14.111207993854176,1.535631458154719,0.46691497038488083,1.6808938933855708,0.6848086232311585,0.6744327350003834,0.3788968875036519
2013-01-03 12:00:00,11.007699769215968,1.1978967395911493,0.36422536001082245,1.3112112960389608,0.5341971946825397,0.5261032977934103,0.2955652827842301
2013-01-03 13:00:00,7.095427353198802,0.7721494472598696,0.23477516977496035,0.8451906111898572,0.34433691566994185,0.3391196896749427,0.19051773177790232
2013-01-03 14:00:00,7.6393858074161916,0.8313449261011737,0.25277379509832987,0.9099856623539875,0.3707348994775505,0.3651177040309209,0.20512343848451672
2013-01-03 15:00:00,14.721404403943962,1.602035185135078,0.48710529277755754,1.753579053999207,0.7144210960737511,0.7035965340120276,0.3952811347381634
2013-01-03 16:00:00,23.193393610101776,2.523986951687546,0.7674284650401323,2.7627424741444764,1.1255617487255274,1.1085077828357468,0.6227606207308424
2013-01-03 17:00:00,27.658386125993676,3.0098831960640173,0.9151671879924378,3.294601876772776,1.3422452090555754,1.3219081604335212,0.7426491354303177
2013-01-03 18:00:00,27.550880949924178,2.9981841033741015,0.9116100314313147,3.2817961131527325,1.3370280460992616,1.3167700454007878,0.7397625380092461
2013-01-03 19:00:00,25.89677725398577,2.8181787011690393,0.8568786591392351,3.084763172901246,1.2567553667375448,1.2377136187566729,0.6953485698874304
2013-01-03 20:00:00,15.045799817514329,1.6373370389647945,0.49783896455010646,1.7922202723803833,0.7301638146734896,0.719100726572376,0.4039914033824782
2013-01-03 21:00:00,19.5297272068916,2.125293843102909,0.6462042090515603,2.326335152585617,0.9477661732756217,0.9334060797411426,0.5243883341319477
2013-01-03 22:00:00,14.33781897900734,1.5602920653625632,0.47441312798186047,1.7078872607346975,0.695805921040062,0.6852634070849096,0.38498156834643055
2013-01-03 23:00:00,13.9328008116122,1.5162165589107393,0.46101179156069777,1.659642449618512,0.6761506276223568,0.6659059211432301,0.37410651618397306
2013-01-04 00:00:00,8.911708212532513,0.9698035407755969,0.29487269820879636,1.061541713551667,0.43247995737290135,0.4259272307460392,0.23928628261591167
2013-01-04 01:00:00,9.830696555697362,1.0698110957670657,0.3252804007399862,1.1710094426639504,0.47707792108531316,0.4698494677355357,0.26396183293229497
2013-01-04 02:00:00,7.922670178607236,0.8621729312013755,0.2621471750274453,0.943729830098803,0.38448252337358646,0.37865703059519873,0.21272984373128676
2013-01-04 03:00:00,7.136981249794124,0.776671488948184,0.2361501148828938,0.8501404135784176,0.34635350182824426,0.3411057214975133,0.19163348615488218
2013-01-04 04:00:00,5.882196972885179,0.6401214352845636,0.19463151748517135,0.7006734629466168,0.2854595589782513,0.28113441414524754,0.1579415543786385
2013-01-04 05:00:00,6.623713418685795,0.7208158720334541,0.21916698811827998,0.7890011572258079,0.3214449159068106,0.3165745383930711,0.17785184650026187
2013-01-04 06:00:00,6.135648597711115,0.6677029356332683,0.20301778448308835,0.7308640241391181,0.29775941724186294,0.2932479109200165,0.16474692722985826
2013-01-04 07:00:00,12.933220639832777,1.4074387166876845,0.42793744764152575,1.5405748115094926,0.6276415898742378,0.6181318688155372,0.3472670127153445
2013-01-04 08:00:00,16.260968915173542,1.7695760290041795,0.5380467655755952,1.9369683560721425,0.7891352561775397,0.7771786613869708,0.43661963684726907
2013-01-04 09:00:00,15.388414875238718,1.674621618775978,0.5091754921953987,1.8330317719034352,0.7467907218865848,0.7354757109489093,0.4131908836140922
2013-01-04 10:00:00,14.800478124101307,1.6106402664463184,0.48972170263570497,1.7629981294885377,0.718258497199034,0.7073757926960184,0.3974043255000033
2013-01-04 11:00:00,14.453301527792556,1.572859283906837,0.47823424172843015,1.7216432702223485,0.7014102212016976,0.6907827936077324,0.3880823644168141
2013-01-04 12:00:00,11.277490667281231,1.2272563373217809,0.3731522647262172,1.3433481530143818,0.5472899882651185,0.538997715715647,0.30280937780417905
2013-01-04 13:00:00,7.5380813512369595,0.8203206176346103,0.2494218094159288,0.8979185138973437,0.3658186538100289,0.3602759469341194,0.20240333520538722
2013-01-04 14:00:00,7.854572480306911,0.8547622993275167,0.2598939423630963,0.9356181925071466,0.3811777821325413,0.3754023611911391,0.21090136767570078
2013-01-04 15:00:00,13.359649890025615,1.4538442527380815,0.4420472390082005,1.5913700604295216,0.6483359505453608,0.6385126785674007,0.3587169690698218
2013-01-04 16:00:00,21.09662485352979,2.295809175237065,0.6980500870653239,2.512980313435166,1.0238067943624751,1.008294570205468,0.5664607521422682
2013-01-04 17:00:00,24.927446267712313,2.712692682074575,0.8248052073875397,2.969298746595143,1.2097143041683918,1.1913852995597796,0.6693212805285168
2013-01-04 18:00:00,28.160507646360912,3.0645258321039814,0.931781503004589,3.35441341081652,1.3666128710733971,1.345906615451073,0.7561314879899715
2013-01-04 19:00:00,27.88834132373278,3.034907732288567,0.9227759996823347,3.3219935988564044,1.353404799534091,1.3328986662078168,0.7488236109767473
2013-01-04 20:00:00,18.315851727093648,1.9931956291248967,0.6060392115582457,2.1817411616096845,0.888857510285427,0.8753899722507993,0.49179483531081497
2013-01-04 21:00:00,19.862941080806223,2.1615553529112654,0.6572296681149118,2.3660268052136826,0.9639368465685374,0.9493317428326504,0.5333353852812379
